textID,text,selected_text,sentiment
28f000e641, seems to have disappeared out of my life,seems to have disappeared out of my life,negative
152bedb5a6,"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...","HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",positive
b2afb1cf57, ohhh i wanna go  gahhh but i dunnooooooo :S me confuzzzledd should i or not???,ohhh i wanna go  gahhh but i dunnooooooo :S me confuzzzledd should i or not???,neutral
6d57e5fcb0,_KittyKat hello new follower  haha!! how are ya?,haha!,positive
27f1fa3214, haha best thing about office birthdays hey,best,positive
233b90417d,"****, I never knew I could miss my phone so much for 4 hours till they told me I won`t have it back till then","****,",negative
0d32a589d2,_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,aww,negative
0aa7e2d375,That`s it? It`s done already? This is one proof that there`s nothing fair in this world.   http://bit.ly/10UEMq,nothing fair,negative
1d8c801864,I am going to see how long I can do this for.,I am going to see how long I can do this for.,neutral
4d8c11c5cd,"You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!","You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!",positive
6bff31375d,PRD take a long time to review!,PRD take a long time to review!,neutral
9e275c23b0,"_3 U know - kids do what we DO - not what we SAY ... well, don`t we all, really  ....","well,",positive
8074eded04,Ugh! I wanna play dnd but i know i`m going to fail this final. I NEED to study,i`m going to fail this final.,negative
ea4429b35a,"  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",", Thx",positive
70eb969d45, how sad! are you saying that I`m fat?  *tears*,how sad! are you saying that I`m fat?  *tears*,negative
5c6d1a22c4, why thank you. I might just take you up on your offer,why thank you. I might just take you up on your offer,neutral
2003e360f8,I`m trying to find the driver for my Microsoft Lifecam VX-3000 Webcam and can`t find it anywhere! anyone have any links?,can`t find it anywhere!,negative
198c97b57a,Finally get to lay down for a bit i have a major headache,i have a major headache,negative
31fa81e0ae,"  Yes, you should go see Star Trek!  It`s sooooo much fun!",ch fu,positive
68d82a25f9, Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,neutral
38b91a3688,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby","Stupid me,",negative
c380578d03, very relaxing thank you. Hope you get to put your feet up tomorrow and enjoy the day,very relaxing,positive
22e968402f, yessir that is 100% right,yessir that is 100% right,positive
469ce3aeee, Night!,Night!,neutral
34af663e50,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,GREAT,positive
7f9b45945a,i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.,sad.,negative
ab75ab645f,Too warm!!!,Too warm!!!,neutral
10602528ed,Ada acara menarik lain: Keys to the VIP di channel V. Ttg straight yg dikasih tasks to approach strangers in the crowd.. Hmm,Ada acara menarik lain: Keys to the VIP di channel V. Ttg straight yg dikasih tasks to approach strangers in the crowd.. Hmm,neutral
f5f26ea04a,  well hit me and we can see...it depends then,well hit me and we can see...it depends then,neutral
f00bd4ea4e, aww thanx andy,thanx,positive
24cb365662,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie,very cute,positive
de2af3c3a5,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too,good,positive
7820f628a4,shower time!!!!!,shower time!!!!!,neutral
b1dea509d6, COOOOOOOOOL... DOOOOOOOOOWN... Patience... Is... Virtue...,COOOOOOOOOL... DOOOOOOOOOWN... Patience... Is... Virtue...,positive
981713769d,"Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j","Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",neutral
520eec948e, i cant call  im at work,i cant call  im at work,neutral
29e8b6bb7f,Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.,expensive.,negative
252e56c4d1,So tired & ready for bed!! Really in the mood for salt & pepper chicken wings & noodles but have no money on me for a Chinese!,So tired &,negative
3dd678750f,The usual. Two family parties today. Happy Birthday Lily!  http://twitpic.com/4w472,Happy,positive
dd2a3bd5b8, I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,neutral
33fd898450,GOODNIGHT MAGIC AND PRETTY WORLD,GOODNIGHT,positive
3fe5d830f7,doesnt have a hangover  and is getting ready for a good ol` english fry up,doesnt have a hangover  and is getting ready for a good ol` english fry up,neutral
fa0813c599,Waiting to put my story about Stereo Skyline up. Don`t know where to put it. BOOOO,Waiting to put my story about Stereo Skyline up. Don`t know where to put it. BOOOO,neutral
7a4a289831,Working now,Working now,neutral
28f9a33b14,Just at Starbucks with Farrah!,Just at Starbucks with Farrah!,neutral
2991e56ed4,@ ginniejean there`s a lot of mojo all over the place...  yes.,@ ginniejean there`s a lot of mojo all over the place...  yes.,neutral
b75505e7a6,third date went well....moving on to fourth!!!!!!,third date went well....moving on to fourth!!!!!!,neutral
01427ed7f0,Mad tired. But it`s the hols! I miss chomp chomp terribly!,Mad tired. But it`s the hols! I miss chomp chomp terribly!,negative
0526a41f4b,is finally starting her assignments,is finally starting her assignments,neutral
518ae43e25,Good morning  ready to start this week.,Good,positive
81adf60881," I`ve read good things bout it. Just not feelin it tonight. Proly finish it tomorrow, after Star Trek",good,positive
2d94c993c9,So glad I`m finally done with finals!,glad,positive
90469c762f,watching 'That Thing You Do' on Comcast. Missing my boo like crrrrrazy!,Missing,negative
647e680fec,It just had to rain on me almost a perfect day now my clothes are wet,It just had to rain on me,negative
9db3cb33a2,_1 yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend,yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend,neutral
020a2d26ec, I miss u guys too  I prob won`t b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!,I miss u guys too  I prob won`t b bk til august sumtime,positive
e3d78da8b9," Okay, make sure he`s alright kk? Cuidalo. Let him know he`s a got friend in us aha..","Okay, make sure he`s alright kk? Cuidalo. Let him know he`s a got friend in us aha..",neutral
c9d567bba5,It will if I do it in a round about way. I ahve to copy the public contacts into my personal contacts first.  no big deal,It will if I do it in a round about way. I ahve to copy the public contacts into my personal contacts first.  no big deal,neutral
0397995d17,trying to figure it out,trying to figure it out,neutral
49f811f90c, _bob7 I`ll update you. I had to leave him at the vet for tests and xrays.,_bob7 I`ll update you. I had to leave him at the vet for tests and xrays.,neutral
aaf0bbf7c8,Went to see hannah montana movie on saturday  loved it .... still cant work twitter out though,Went to see hannah montana movie on saturday  loved it .... still cant work twitter out though,neutral
43b0426667," lol, i`ve done that one b4  i`m a victim 2 that! lol",i`m a victim,negative
e9785cbd8c,i would slip and fall... on the dirty school bathroom floor. fml.,i would slip and fall..,negative
2617b9c9e3,Just got confirmed that itÃ¯Â¿Â½s pizza-time with some ex co-workers on friday...looking forward to it,looking forward to it,positive
69db8f3c7e,well paisley has one of those cone things around her head...SO funny but I feel bad for her,well paisley has one of those cone things around her head...SO funny but I feel bad for her,neutral
3bfc997081, ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,a stop,negative
317715cbc5,can`t wait to november for Jobros concert ! In examination,can`t wait to november for Jobros concert !,positive
494b8aafd8, been there done that. It always ended up with me selling the machine and going back to my mac,been there done that. It always ended up with me selling the machine and going back to my mac,neutral
a7850c4612,"Just came back from watching Terminator Salvation @ Cathay. It`s so-so only, not so much action  but I feel sorry for Marcus though.",but I feel sorry for Marcus though.,negative
c0360fd4e9,is sitting thru the boring bits in Titanic waiting for the good bit to start in couple of hours,is sitting thru the boring bits in Titanic waiting for the good bit to start in couple of hours,neutral
35210988be,http://twitpic.com/4jken - fire and urban at rock challenge,http://twitpic.com/4jken - fire and urban at rock challenge,neutral
f11843720f,I can`t believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!,can`t believe,negative
19d585c61b,"My poor heather, she didnt make the cheerleading squad. Im sorry babygirl. Maybe next year",sorry ba,negative
f70614e8a5, well now i do,well now i do,neutral
6015ac6085,  250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD! :s,250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD!,neutral
77338f26c5,i jus love doin night shifts...will be done in an hour,i jus love doin night shifts...,positive
4441b5b0dc,"Morning tweeple,way to early again","Morning tweeple,way to early again",neutral
ce5dd24a33,I have to reupload the **** thing again,reupload the **** thing again,negative
a8b5846c0e," You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",your updates are really amusing.,positive
dba3019318,Loves the fact that there`s only 5 days of school left,Loves the fact,positive
f2737e9c15, Oh no!! I hope it`s not bad,s not bad,positive
f62706f76e, awesome..am headin there that nite after my grad dinner  c u then boi! hehe,awesome.,positive
2554631fd6,"_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",rough,negative
5d94b30c0f," Aww, congrats to the family. ;) Send me piccies in the email!","Aww, congrats to the family.",positive
c35f392086,"Uber Bored ATM, after Out of the Blue, will have shower, then watch house or numb3rs (vid) then CSI + CSI NY + Bones Double . .. . YAY!",YAY!,positive
83cdbdeada,  i can`t.,i can`t.,neutral
6e76e15092,"strongly agrees with Jason about Wolverine, but not about Hugh Jackman.  Sorry. No kids for this Mouse.","strongly agrees with Jason about Wolverine, but not about Hugh Jackman.  Sorry. No kids for this Mouse.",neutral
11a05040a9, you okay bby?,you okay bby?,neutral
edd0fa3494,okay okay sleep for realz now! Goodnight!  ::waves to followers::,Goodnight!,positive
80c985a159,"Omg, my mom just called... Im too late... Hes gone",Im too late... Hes gone,negative
ad2e9f53be,Just lost my internet signal  how will life go on,lost my internet signal,negative
a2e0a7c278, sorry we didn`t get a chance to chat at #screengrab09. Caught glimpse of you across room but was dragged home prematurely,sorry,negative
d153e50085,"__buckley Good for you mate, sadly I couldnt get pissed tonight **** driving bad times","Good for you mate, sadly I couldnt get pissed tonight **** driving bad times",positive
ff5950afbb,i just bit my tongue.  blood everywhere!!!,blood everywhere!!!,negative
6632d58c82,pulled up @ walmart aunt got out went in I fell asleep 2 hours later.... were r you?!  lol,pulled up @ walmart aunt got out went in I fell asleep 2 hours later.... were r you?!  lol,neutral
1f82ec212e,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,neutral
1c32289f9a, very very cute  and fun to watch.,very very cute,positive
5250e01ce0,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I`m staying awake! MORNING!,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I`m staying awake! MORNING!,neutral
b6c236ef0d,"Great weekend, even though my site is not moved. Plenty other things to do and learn. Keeping the faith and looking to the future",Great,positive
2a8f304f11, don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!,hurt my arm.,negative
584ed4d88e,Not going to the dance recital and now i feel like a piece of **** cuz it cost so much money,****,negative
f4e66c4f1a,"tiiiiiiired! Going to bed! Drinking leads to making out with boys, who you later forget their names.... Don`t drink kids. Goodnight",tiiiiiiired! Going to bed!,negative
520d782e5e," Just been in that kind of mood, not reason at all. Lol, but I`ll try not to be too mushy around you!  I can behave!","Just been in that kind of mood, not reason at all. Lol, but I`ll try not to be too mushy around you!  I can behave!",neutral
60c870e68e," thats what doting husbands are for LOL!!  I hope that once my braces go on, I can eat normally again",I hope,positive
5d97a78333,; keeps getting such delayed responses. why is my internet so messed up?!,keeps getting such delayed responses. why is my internet so messed up?!,negative
7f4fd40fcf,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland,neutral
92b005cd96," I know, that is so sad.  I",sad.,negative
5c09d44365,Good Morning Twits!  Let`s makes today x100 better than the one before! Start runnin,Good,positive
c53e7f7415, I could get away with it. dare me? I`ll go buy it tomorrow,I could get away with it. dare me? I`ll go buy it tomorrow,neutral
1f40da44dc, Thanks man.  That sorted it. I only ever remember 222.222,Thanks man.  That sorted it,positive
0a2bce3efa,_Craig_G Hope your enjoying the money..it`s looking real good to me right now,enjoying,positive
bddc27eafe,"This is my favourite shirt, because its true.  <3 grumpy.    a) cute  b) huggable  c) life of the party  (d)... http://tinyurl.com/q7eax7",favourite,positive
d19ddcc745,"Ok, back to packing. Have been sitting in car charging phone as charger was left @ home as well","Ok, back to packing. Have been sitting in car charging phone as charger was left @ home as well",neutral
0f5a1691df,"and thanks,  , fr. yr congratulatory gweetin`",congratulatory,positive
6fb42d0a8e," Every time I have Friday off. Sadly, that`s not too often","Sadly, that`s not too often",negative
caf284161d,Star trek was good times.,good times.,positive
f541987e81,The sun is not cool,The sun is not cool,negative
f26ab1a9d4,...  that was meeeaaannn. people make mistakes ok?! lol,...  that was meeeaaannn.,negative
3c3ff93959,Invisible car helps to boost recycling. Honest   http://twurl.nl/fdgmyo,Invisible car helps to boost recycling. Honest,positive
1841a654de,"Baby baby, it`s gonna be all right when I`m by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs","Baby baby, it`s gonna be all right when I`m by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs",neutral
dc36435d5a,"HA. Totally posting an update at 2am.Its lightning outside, pretty.",pretty.,positive
249bd1fcea, Do a tour in the Philippines sometime.  A lot of fans here would really love that!,d really love that!,positive
6585732a49,has broken off the fb wedding so sadly no longer has an excuse to get @ hauntingxealot to Goulburn,so sadly,negative
66f8fa737a, ...you are kickable.,...you are kickable.,neutral
6970c09cfc,"_richie I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won`t be there","I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won`t be there",neutral
c16a52d2a7, nice clutch,nice,positive
a342cf829b,Happy Mother`s Day to all the mommies,Happy,positive
e4a1945972,Just finished watching 'Marley and Me',Just finished watching 'Marley and Me',neutral
6268a5fa23,Enjoying Mother`s Day,Enjoying,positive
0c667d555e," Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.","Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.",neutral
a6340877e3,Roll on Thursday,Roll on Thursday,neutral
4b7059f018,"Dadgum, I think this nations shipping needs have shut down completely. still no freight for carriers out there.","Dadgum, I think this nations shipping needs have shut down completely. still no freight for carriers out there.",neutral
f1e747751a,cavs got lucky 2night  lol but lebron took over and killed em another triple double,cavs got lucky 2night  lol but lebron took over and killed em another triple double,neutral
f4317a30ae,Wishing all the mommies out there a very happy day!!!,happy,positive
bd5e56bd6d,"What did I learn today? Never post anything you`ve sold on ebay using royal mail. They lose it, I refund: compo`s nowhere near - my bad",my bad,negative
c2213ecb79,"_ Oh god, yeah! I forgot about that",forgot,negative
3521fb0d31,  as long as you have someone to make out with    lol,as long as you have someone to make out with,neutral
52f70c2da6, ahaha its stuck in my head; thanxx,thanxx,positive
f8c1ff9b6e," You arent following me, so i cant send you a DM..","You arent following me, so i cant send you a DM..",neutral
f5e3ae4806,I`m poorly and can`t sleep,poorly,negative
568ad4a905,Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),Happy St,positive
1e81e55e38, I picked up a taco over lunch... you got a guitar.,I picked up a taco over lunch... you got a guitar.,neutral
753d7f4ac2,Buried under more web changes. Going to make lunch now... I won`t have a chance later. Too much to do.,I won`t have a chance later.,negative
fbc44d0924,'Up' is all sold out!!,'Up' is all sold out!!,neutral
a8d9ff4fc3,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today,hope,positive
ec38c9863d,_gd whoaa kinda hard :O that one that you think will be interesting enough to tell,whoaa kinda hard :O that one that you think will be interesting enough to tell,neutral
ab75d13082, http://twitpic.com/4qpzx - i love you guys  you`re the best,s  you`re the best,positive
c502223f1e,Listening 2 music @ home all alone lol  who wants 2 come over & hang with me LOL!!,Listening 2 music @ home all alone lol  who wants 2 come over & hang with me LOL!!,neutral
b87178f4d3, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,SHUT YOUR FACE!,negative
5c3f0ab2aa," or so a month. I put my 2 week`s notice in a little over a week ago, my last day is this friday!","or so a month. I put my 2 week`s notice in a little over a week ago, my last day is this friday!",neutral
e0635b5bbe,oh yea mspacers my boy just hooked up my page  it looks kewl at least i think so and it only took him 5 minutes www.myspace.com/missmickey,oh yea mspacers my boy just hooked up my page  it looks kewl at least i think so and it only took him 5 minutes www.myspace.com/missmickey,neutral
f0e3079931,"_babe woo! im getting mine on monday,cant wait  x",cant wait,positive
85c86e7975, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?,laavly,positive
e027da0b8d, yes please  and if you`re gone i might actually get some work done lol,yes please  and if you`re gone i might actually get some work done lol,neutral
992f2b16fb,"I`m really getting sick ugh **** nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara & Sami left",I`m really getting sick ugh,negative
c97b52ace6," I saw you stalkerishly from the elevator, but Brookie was eating her moracca (?) So we had to go.",stalkerishly,negative
48d8087f95,???-?? ? youtube ? ????,???-?? ? youtube ? ????,neutral
48037ebde3,calling mum too ask if she can by ice-cream,calling mum too ask if she can by ice-cream,neutral
dffeaa7330,"_ having a very lazy day, playing xbox and drinking tea","_ having a very lazy day, playing xbox and drinking tea",neutral
55f2673e6b, Well thatÃ¯Â¿Â½s disappointing to hear.,s disappointing,negative
4ab133ebad, well if i use all my tweets will be the push to make me go to the shop. and by the time im back it will be over hopefully,hopefully,positive
ed5a6ba312,My mom just texted me and told me that Rodney was chasing fireflies in their backyard. Awwwww I`m miss him    http://twitpic.com/66pn1,My mom just texted me and told me that Rodney was chasing fireflies in their backyard. Awwwww I`m miss,neutral
abae918052,is getting ready for bed. Happy Mother`s Day to all the mothers out there!,Happy,positive
7abffbad91, (blinks fast) its better now ... Lol thanks :-*,thanks,positive
36e6c80b35,My legs are killing me now.  but i know it`s a good pain all in all.,My legs are killing me now.  but i know it`s a good pain all in all.,neutral
8ac49207e1," (cont) a bastardized version of French? It`s fun, believe me!","s fun,",positive
c400a6bf99," alas, I am moving   (like where i`m moving too, but the actual moving, ugh) wish I could go too!",h) wish I could go too,positive
45a9136ace,ready to go home,ready to go home,neutral
c6b72791c6,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain,neutral
d8b30029da,today Jon Doe plays at the Moho. ia m excited  itÃ¯Â¿Â½s gonna be funny.. but before i have to carry all the equipment and do the backline,excited,positive
5.48E+72,My back is killing me...  It won`t keep me from dropping it low...hope I got someone to pick it back up tho... LOL,My back is killing me...  It won`t keep me from dropping it low...hope I got someone to pick it back up tho... LOL,neutral
ae1b6151f2,facebook is being a ****,****,negative
e0ef3a78fc,mad the rain got me...now i cant go see jaiden   *|)|/-\|\|/-\*,mad the rain got me..,negative
9e36c68f31,I am at my grandparents place,I am at my grandparents place,neutral
01f7a3b229,hi from chile!!! It`s 9 deg C  winter`s coming....cant wait for cali sun.,hi from chile!!! It`s 9 deg C  winter`s coming....cant wait for cali sun.,neutral
8c015be59f,i dont feel very good,i dont feel very good,negative
72bafdda6a, I was born there,I was born there,neutral
6c2ac7dbcb, congradts on ur show  Even tho i wasnt there lol,congradts on ur show  Even tho i wasnt there lol,positive
ea953646cb,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,positive
84200d46e6,"Visiting the grandparents in Manhattan, and dropping off my sister for the week! I wish I had an excuse to be so tired today..",excuse,negative
0c95eb579e,"so glad it is friday  two classes, then lazy afternoon. too bad it isnt nice and warm out today","so glad it is friday  two classes, then lazy afternoon. too bad it isnt nice and warm out today",neutral
ba047dae2b, good luck.. Finally your long time will of panvel tweetup finally coming true..,good,positive
6be832d308,"Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!",awesome,positive
0bb43bf3bc,This weekend is going to be packed full of work for school  No life this summer I`m afraid.,I`m afraid.,negative
9b81e91703,Please read my blog http://amandallynn.blogspot.com/ I`m not having the best day,I`m not having the best day,negative
66f9e8ee5e,_Aid16 Goodnight!,_Aid16 Goodnight!,neutral
6c7f3f8a21, Welcome,Welcome,positive
6ec800a85c," Ha! Thanks Bryan! And don`t remind me about the state budget issues.  Actually, Steve only has 6 staffers in 3 offices.",Thanks,positive
56c68e6b45," Thanks, none close to me.","Thanks,",positive
ec1c6989b0,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day",feeling all homely! off out with Freddie for a fun-packed day,positive
1b65a5216d, haha i will remember that  ****,haha i will remember that  ****,neutral
61fee88949," will do  hee after exams, i`ll give u plenty of shows. HAHA hopeless me","will do  hee after exams, i`ll give u plenty of shows. HAHA hopeless me",neutral
7411938f57, I sorry,I sorry,positive
2f36645604," Awww, it does remind me of getting ready for the ball.","Awww, it does remind me of getting ready for the ball.",neutral
b38290dfd8," You did know, you just couldn`t remember!!",just couldn`t remember!!,negative
2c7965a544,_bishop  sez need to get u to look at my flights again  will email ur work tonite,_bishop  sez need to get u to look at my flights again  will email ur work tonite,neutral
1a46538172," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",I wish I had the battery life of an iPhone!,positive
a732d0a8eb,nite nite twitts i wish u all a happy sunday i already have my major gift my my 2kids-my bro-n @_agressiva23 n 1 other gift on d way  tyg,happy,positive
b2e551b292,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen,Omg.,positive
40ecb95c7e, at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,better,positive
8a2a4790e0,Work in that heat is horrible !,Work in that heat is horrible !,negative
5a7c51d790, someone came in when I was sleeping off my national passtime and turned me human,d turned me human,positive
e5909bf38b, I see you didn`t shave your head. But I *LOVE* the cut.  I`m glad you didn`t shave it. Your hair`s too pretty!,m glad,positive
fddcbe9285,"_starr Yep, the Hawkesbury Classic starts at Windsor, home of said DJ","_starr Yep, the Hawkesbury Classic starts at Windsor, home of said DJ",neutral
7c7a445b8d," I am twittering, LIKE A BOSS. Thanks Savvv",Thanks Savvv,positive
fe6301dd3a, my sleep pattern is screwed i need to try and stay up 2 midnight so i can get some decent sleep coz i havent slept,my sleep pattern is screwed,positive
fd98097a71, Since the demise of Woolworths it isn`t easy to find reasonably priced pick n mix anywhere,isn`t easy to find,negative
a7b4ba7093,may the fourth be with you! happy star wars day,may the fourth be with you! happy star wars day,positive
6d2170e60f," I`ve been unlocked for decades now...just not lucky, never have been.  Gottta make my own luck and that involves $$$$$",".just not lucky, never have been.",negative
33acc93d94,Taking care of yucky stuff.,Taking care of yucky stuff.,negative
5eb0846f97,homework on a friday night...lame,lame,negative
36cf9fdd08,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined,good,positive
1af165ffbe,industrial tommorow! oh yeah & I get to go see a bunch of old people go away forever & I will probably cry all over the place.,cry,negative
c9aadfab6b,"can`t believe I just drove all the way back to school...whatever HAPPY MOTHER`S DAY: Mommy, Precious, Candis and Granny",HAPPY,positive
de1f8970e0,at the redi med. getting checked for strep throat.,at the redi med. getting checked for strep throat.,neutral
07d9362105,I`m either always on the train or at work,I`m either always on the train or at work,neutral
093021fd94,i hope it doesnt rain tonight tomorrow my fam. comes to visit swimming pool and carne asada  if it rains the pool is going to be dirty,i hope,positive
181de1d263,"Laughing for no reason...maybe its because its 2:27 and I`m tired, haha. Maybe i should go to bed  Night!","I`m tired,",negative
6e047da71b, That`s me on a good day,That`s me on a good day,positive
d86b813a34,_Greta That is so not good.  Your box is worth way more than that!,not good.,negative
b7797a8477, I created my account just to get a chance to chat with you (: I ADMIRE YOU! you`re amazing! you inspire me to write  <3,: I ADMIRE YOU! you`re amazing! you inspire me to write  <3,positive
e387419315,Think I`ll go enjoy the sun`s rays again...I LOVE being off work,I LOVE being off work,positive
4287a0fce7," hahaha, I was busy, now I see what I replied to you! Yes that is true","hahaha, I was busy, now I see what I replied to you!",positive
c3d345d7b6, thank you cici  right back at ya!,thank you,positive
9810abc707, very bad.,very bad.,negative
0eeaff566e, he`s not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!,he`s not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!,neutral
79f0f587fd,Very content with my life at the moment,Very content with my life at the moment,neutral
19aca1cc70," thanks, i feel a lot better now.. but it hurt like hell!!!  good luck with the lousy student writing.","thanks, i feel a lot better now.. but it hurt like hell!!!  good luck with the lousy student writing.",neutral
09ed11dfa4, Thank you  x,Thank you,positive
bfe82383f6, I think we have it pretty much figured out.  added a box in the Helsinki group where you can see the tweets,pretty much figured out.,positive
8ddbe8e99b,I must have just missed   & I guess I scared  & _TX off...  Sorry,I scared,negative
40dca4d03d," esther rhymes with: investor, tester, jester, pester, polyester, semester, sylvester, requester... just to name a few","esther rhymes with: investor, tester, jester, pester, polyester, semester, sylvester, requester... just to name a few",neutral
ced528f7dc, http://twitpic.com/4vdc3 - Lexus has the Twitpic! Happy mother`s day to you Lexus.  I hopw it`s a nice one for you.,Happy mother`s day to you Lexus.  I hopw it`s a nice one for you.,positive
082b93228a,Last night in Australia,Last night in Australia,neutral
59aa18c798,i was an extra. got ready for work for nothing. studying all night,i was an extra. got ready for work for nothing. studying all night,neutral
15b87a49f3,_uts bass love,love,positive
3d6165b5f7,omg J.O.N.A.S. is my new fave show <3 one guess as to why hahahha,fave,positive
ee0d5790a6,it`s Mothers Day today,it`s Mothers Day today,neutral
0ba81cca59, Yeah it is. Thanks,Thanks,positive
78957c7648,_i_am_jes YAY! congrats! i`m afraid to check my grades!,_i_am_jes YAY! congrats! i`m afraid to check my grades!,neutral
2573cc2604,I feel really bad for female racoons with abusive racoon husbands... when you always have black eyes- no one can help,bad,negative
107ea66e13,Same Difference Today  going to go and have a shower then get ready!,Same Difference Today  going to go and have a shower then get ready!,neutral
6c2e853e4c,??????? #bash ?? ??????? ????????? ????,#bash,neutral
9955130b68,"Its prob cuz I don`t really like sleeping in late, even if I tried.","Its prob cuz I don`t really like sleeping in late, even if I tried.",negative
6d6391cb8e, Congrats on the knottie man!,Congrats,positive
3e49b93467," Awww. Don`t mean to sound like an overgrown age 37 baby, but I`m still stick. Not as bad as yesterday, but still bad.",t I`m still stick.,negative
7c50208f64," i guess your cooler than me, tony hawk never replied to me","i guess your cooler than me, tony hawk never replied to me",neutral
7d911875ad,Wishing I could kidnap  from work,Wishing I could kidnap  from work,neutral
3d1318d372, there coming this year ^-^  wiL said it himself  but yes now would be good.,ut yes now would be good,positive
c57301fb4d,I ran out of Eclipse mints,I ran out of Eclipse mints,neutral
b4f9541a41, tweeten maar,tweeten maar,neutral
f83955956a,"i`m watching missing pieces, just coz the theme song is lost without you",lost,negative
9a03198e38," need some more enthu movie guys for that. Right now it`s just you,  and @_Anshul","need some more enthu movie guys for that. Right now it`s just you,  and @_Anshul",neutral
ecf25bb855, **** i hope theyr all wrong we need him,****,negative
9f146eb43b,No... have to go on cruches next 2 weeks,No... have to go on cruches next 2 weeks,neutral
e302ba395c,My throat is killing me,My throat is killing me,negative
bab6ffe982, im back on twitter.,im back on twitter.,neutral
c95f98a2b8,looked up weather for greece this weekend....80 and sunny OMGZ,looked up weather for greece this weekend....80 and sunny OMGZ,neutral
